PRODUCT_ID,PRODUCT_CODE,merchant id,merchant_name_eng,Category_level2_name_eng,cost price,Category_code
973607,9736076,1,Delhi,Nutrition and health (No.1 Medicine Store),31.122,17
860,8606,1,Delhi,Beauty,7.5,12
861,8617,1,Delhi,Beauty,8.25,12
864,8640,1,Delhi,Beauty,11.925,12
865,8651,1,Delhi,Beauty,9.75,12
868,8684,1,Delhi,Beauty,24,12
869,8695,1,Delhi,Beauty,28.5,12
870,8708,1,Delhi,Beauty,28.5,12
873,8731,1,Delhi,Beauty,54.675,12
874,8742,1,Delhi,Beauty,36.75,12
875,8753,1,Delhi,Beauty,40.5,12
876,8764,1,Delhi,Beauty,38.625,12
886,8866,1,Delhi,Beauty,5.5,12
887,8877,1,Delhi,Beauty,12,12
891,8913,1,Delhi,Beauty,6.5,12
892,8924,1,Delhi,Beauty,1.5,12
989,9892,1,Delhi,Beauty,42,12
990,9905,1,Delhi,Beauty,26.25,12
991,9916,1,Delhi,Beauty,29.625,12
992,9927,1,Delhi,Beauty,31.875,12
997,9972,2,Bangalore,Beauty,6,12
997,9972,1,Delhi,Beauty,6,12
1000,10004,8,Hyderabad,Beauty,10,12
1000,10004,3,Gaziabad,Beauty,10,12
1000,10004,2,Bangalore,Beauty,10,12
1000,10004,1,Delhi,Beauty,10,12
1002,10026,3,Gaziabad,Beauty,7,12
1002,10026,1,Delhi,Beauty,7,12
1003,10037,1,Delhi,Beauty,5.87,12
1004,10048,1,Delhi,Beauty,8.87,12
1005,10059,8,Hyderabad,Beauty,3.27,12
1005,10059,3,Gaziabad,Beauty,3.27,12
1005,10059,1,Delhi,Beauty,3.27,12
1006,10060,1,Delhi,Beauty,6.75,12
1007,10071,1,Delhi,Beauty,8,12
1008,10082,1,Delhi,Beauty,20.5,12
1009,10093,1,Delhi,Beauty,27.63,12
1010,10106,1,Delhi,Beauty,27.63,12
1011,10117,1,Delhi,Beauty,27.63,12
1012,10128,1,Delhi,Beauty,27.63,12
1013,10139,1,Delhi,Beauty,27.63,12
1014,10140,1,Delhi,Beauty,27.63,12
1016,10162,1,Delhi,Beauty,27.63,12
1017,10173,1,Delhi,Beauty,27.63,12
1018,10184,1,Delhi,Beauty,57.56,12
1020,10208,1,Delhi,Beauty,57.56,12
1020,10208,3,Gaziabad,Beauty,57.56,12
1022,10220,1,Delhi,Beauty,57.56,12
1023,10231,1,Delhi,Beauty,57.56,12
1024,10242,1,Delhi,Beauty,48.51,12
1025,10253,1,Delhi,Beauty,19.71,12
1026,10264,1,Delhi,Beauty,19.71,12
1027,10275,1,Delhi,Beauty,19.71,12
1028,10286,1,Delhi,Beauty,19.24,12
1029,10297,1,Delhi,Beauty,32.01,12
1139,11392,1,Delhi,Beauty,12.39,12
1140,11405,1,Delhi,Beauty,17.82,12
1141,11416,1,Delhi,Beauty,17.82,12
1142,11427,1,Delhi,Beauty,17.82,12
1185,11858,1,Delhi,Household electrical appliances,318,9
1194,11949,1,Delhi,Household electrical appliances,288,9
1200,12000,1,Delhi,Household electrical appliances,109.85,9
1202,12022,1,Delhi,Household electrical appliances,197,9
1267,12679,1,Delhi,Kitchen cleaning,1.45,1
1268,12680,2,Bangalore,Kitchen cleaning,1.5,1
1268,12680,1,Delhi,Kitchen cleaning,1.5,1
1269,12691,1,Delhi,Kitchen cleaning,2.45,1
1270,12704,1,Delhi,Kitchen cleaning,3.45,1
1271,12715,1,Delhi,Kitchen cleaning,2.45,1
1272,12726,1,Delhi,Kitchen cleaning,4.9,1
1274,12748,1,Delhi,Kitchen cleaning,1.9,1
1275,12759,1,Delhi,Kitchen cleaning,2.45,1
1276,12760,1,Delhi,Kitchen cleaning,1.95,1
1277,12771,1,Delhi,Kitchen cleaning,2.8,1
1367,13672,1,Delhi,Home,16.37,2
1368,13683,1,Delhi,Home,5.2,2
1371,13718,1,Delhi,Home,8.9,2
1372,13729,1,Delhi,Home,8.5,2
1376,13763,2,Bangalore,Home,3.26,2
1376,13763,1,Delhi,Home,3.26,2
1377,13774,1,Delhi,Home,18.61,2
1613,16137,1,Delhi,Home,17.96,2
1615,16159,1,Delhi,Home,9.204,2
1617,16171,1,Delhi,Home,13.936,2
1618,16182,1,Delhi,Home,12.532,2
1620,16206,1,Delhi,Home,35.36,2
1621,16217,3,Gaziabad,Home,31.096,2
1621,16217,1,Delhi,Home,31.096,2
1623,16239,1,Delhi,Home,91.832,2
1628,16284,1,Delhi,Home,45.76,2
1630,16308,1,Delhi,Home,22.152,2
1632,16320,1,Delhi,Home,9.776,2
1632,16320,3,Gaziabad,Home,9.776,2
1633,16331,2,Bangalore,Home,11.908,2
1673,16739,1,Delhi,Beauty,35.1,12
1674,16740,1,Delhi,Beauty,35.25,12
1675,16751,3,Gaziabad,Beauty,31.5,12
1675,16751,2,Bangalore,Beauty,31.5,12
1675,16751,1,Delhi,Beauty,31.5,12
1676,16762,9,Chennai,Beauty,43.5,12
1676,16762,1,Delhi,Beauty,43.5,12
1677,16773,1,Delhi,Beauty,45.24,12
1678,16784,3,Gaziabad,Beauty,43.5,12
1678,16784,2,Bangalore,Beauty,43.5,12
1678,16784,1,Delhi,Beauty,43.5,12
1679,16795,2,Bangalore,Beauty,45.24,12
1679,16795,1,Delhi,Beauty,45.24,12
1680,16808,2,Bangalore,Beauty,39.75,12
1680,16808,3,Gaziabad,Beauty,39.75,12
1680,16808,1,Delhi,Beauty,39.75,12
1681,16819,1,Delhi,Beauty,41.34,12
1681,16819,2,Bangalore,Beauty,41.34,12
1682,16820,3,Gaziabad,Beauty,39.75,12
1682,16820,2,Bangalore,Beauty,39.75,12
1682,16820,1,Delhi,Beauty,39.75,12
1683,16831,1,Delhi,Beauty,37.1,12
1683,16831,2,Bangalore,Beauty,37.1,12
1684,16842,1,Delhi,Beauty,33.75,12
1685,16853,1,Delhi,Beauty,35.1,12
1686,16864,1,Delhi,Beauty,62.05,12
1696,16966,1,Delhi,Beauty,8,12
1697,16977,1,Delhi,Beauty,15.8,12
1698,16988,1,Delhi,Beauty,8.8,12
1699,16999,1,Delhi,Beauty,10.7,12
1700,17005,1,Delhi,Beauty,10.9,12
1702,17027,1,Delhi,Beauty,13.9,12
1704,17049,1,Delhi,Beauty,10.5,12
1709,17094,1,Delhi,Beauty,15.3,12
1710,17107,1,Delhi,Beauty,12.5,12
1711,17118,2,Bangalore,Beauty,10.4,12
1711,17118,3,Gaziabad,Beauty,10.4,12
1711,17118,1,Delhi,Beauty,10.4,12
1713,17130,1,Delhi,Beauty,13.9,12
1716,17163,1,Delhi,Beauty,13.9,12
1717,17174,1,Delhi,Beauty,12.5,12
1718,17185,1,Delhi,Beauty,12.5,12
1719,17196,1,Delhi,Beauty,13.9,12
1722,17221,1,Delhi,Beauty,9.5,12
1725,17254,1,Delhi,Beauty,11.1,12
1726,17265,1,Delhi,Beauty,8.3,12
1727,17276,1,Delhi,Beauty,8.2,12
1972,19727,1,Delhi,Beauty,36,12
1973,19738,1,Delhi,Beauty,36,12
1974,19749,1,Delhi,Beauty,63.75,12
1975,19750,1,Delhi,Beauty,56.25,12
1976,19761,1,Delhi,Kitchen cleaning,2.415,1
1981,19818,1,Delhi,Kitchen cleaning,14.1225,1
1982,19829,1,Delhi,Kitchen cleaning,3.5175,1
1983,19830,1,Delhi,Kitchen cleaning,3.72,1
1984,19841,1,Delhi,Kitchen cleaning,3.5175,1
1985,19852,1,Delhi,Kitchen cleaning,3.72,1
1986,19863,1,Delhi,Kitchen cleaning,2.89,1
1987,19874,3,Gaziabad,Kitchen cleaning,2.89,1
1987,19874,1,Delhi,Kitchen cleaning,2.89,1
1988,19885,1,Delhi,Kitchen cleaning,2.89,1
1989,19896,1,Delhi,Kitchen cleaning,4.07,1
1993,19932,1,Delhi,Beauty,35.69,12
2001,20019,1,Delhi,Kitchen cleaning,9.35,1
2001,20019,3,Gaziabad,Kitchen cleaning,9.35,1
2002,20020,1,Delhi,Kitchen cleaning,12.02,1
2004,20042,1,Delhi,Kitchen cleaning,6.59,1
2004,20042,3,Gaziabad,Kitchen cleaning,6.59,1
2006,20064,1,Delhi,Kitchen cleaning,6.552,1
2007,20075,1,Delhi,Kitchen cleaning,6.2,1
2008,20086,2,Bangalore,Kitchen cleaning,6.552,1
2008,20086,1,Delhi,Kitchen cleaning,6.552,1
2009,20097,1,Delhi,Kitchen cleaning,6.2,1
2009,20097,2,Bangalore,Kitchen cleaning,6.2,1
2011,20111,2,Bangalore,Kitchen cleaning,12.285,1
2011,20111,1,Delhi,Kitchen cleaning,12.285,1
2012,20122,1,Delhi,Kitchen cleaning,11.7,1
2012,20122,2,Bangalore,Kitchen cleaning,11.7,1
2013,20133,1,Delhi,Kitchen cleaning,10.44,1
2013,20133,2,Bangalore,Kitchen cleaning,10.44,1
2013,20133,3,Gaziabad,Kitchen cleaning,10.44,1
2015,20155,3,Gaziabad,Kitchen cleaning,11.7,1
2015,20155,1,Delhi,Kitchen cleaning,11.7,1
2015,20155,2,Bangalore,Kitchen cleaning,11.7,1
2017,20177,1,Delhi,Beauty,4.8,12
2018,20188,1,Delhi,Beauty,6.76,12
2020,20202,1,Delhi,Beauty,6.76,12
2021,20213,1,Delhi,Beauty,6.51,12
2032,20326,3,Gaziabad,Beauty,13.06,12
2032,20326,2,Bangalore,Beauty,13.06,12
2032,20326,1,Delhi,Beauty,13.06,12
2033,20337,1,Delhi,Beauty,19.23,12
2034,20348,1,Delhi,Beauty,12.753,12
2035,20359,1,Delhi,Beauty,12.753,12
2036,20360,2,Bangalore,Beauty,14.27,12
2036,20360,1,Delhi,Beauty,14.27,12
2040,20406,1,Delhi,Beauty,51.92,12
2044,20440,1,Delhi,Beauty,43.11,12
2047,20473,1,Delhi,Beauty,43.11,12
2050,20508,1,Delhi,Beauty,14.43,12
2051,20519,1,Delhi,Beauty,14.43,12
2052,20520,1,Delhi,Beauty,14.43,12
2054,20542,1,Delhi,Beauty,14.43,12
2057,20575,1,Delhi,Beauty,44.25,12
2061,20611,1,Delhi,Beauty,16.73,12
2063,20633,1,Delhi,Beauty,16.731,12
2064,20644,1,Delhi,Beauty,16.902098,12
2065,20655,1,Delhi,Beauty,16.73,12
2068,20688,1,Delhi,Beauty,27.5,12
2070,20702,1,Delhi,Beauty,27.5,12
2071,20713,1,Delhi,Beauty,27.5,12
2080,20804,1,Delhi,Beauty,8.31,12
2081,20815,1,Delhi,Beauty,8.728,12
2082,20826,1,Delhi,Beauty,20.7,12
2083,20837,1,Delhi,Beauty,20.7,12
2084,20848,1,Delhi,Beauty,20.7,12
2085,20859,1,Delhi,Beauty,20.7,12
2092,20928,1,Delhi,Kitchen cleaning,5.56,1
2093,20939,1,Delhi,Kitchen cleaning,5.56,1
2094,20940,1,Delhi,Kitchen cleaning,4.0305,1
2095,20951,1,Delhi,Kitchen cleaning,6.77,1
2096,20962,3,Gaziabad,Kitchen cleaning,12.73,1
2096,20962,2,Bangalore,Kitchen cleaning,12.73,1
2096,20962,1,Delhi,Kitchen cleaning,12.73,1
2097,20973,2,Bangalore,Kitchen cleaning,13.53,1
2097,20973,1,Delhi,Kitchen cleaning,13.53,1
2099,20995,2,Bangalore,Kitchen cleaning,6.3,1
2099,20995,1,Delhi,Kitchen cleaning,6.3,1
2102,21023,1,Delhi,Kitchen cleaning,11.7,1
2104,21045,1,Delhi,Beauty,12.2,12
2106,21067,1,Delhi,Beauty,12.74,12
2111,21114,1,Delhi,Beauty,20.63,12
2113,21136,1,Delhi,Beauty,18.68,12
2114,21147,1,Delhi,Beauty,18.68,12
2122,21227,1,Delhi,Beauty,2.94,12
2123,21238,1,Delhi,Beauty,4.57,12
2125,21250,1,Delhi,Beauty,4.263,12
2127,21272,1,Delhi,Beauty,7.5495,12
2128,21283,1,Delhi,Beauty,3.38,12
2128,21283,3,Gaziabad,Beauty,3.38,12
2129,21294,8,Hyderabad,Beauty,11.1,12
2129,21294,1,Delhi,Beauty,11.1,12
2130,21307,1,Delhi,Beauty,7.019048,12
2131,21318,1,Delhi,Beauty,10.76,12
2133,21330,1,Delhi,Beauty,5.5,12
2134,21341,1,Delhi,Beauty,5.5,12
2135,21352,1,Delhi,Beauty,7.43,12
2137,21374,1,Delhi,Beauty,4.99,12
2138,21385,1,Delhi,Beauty,7.48,12
2139,21396,1,Delhi,Beauty,6.74,12
2140,21409,1,Delhi,Beauty,6.83,12
2141,21410,1,Delhi,Beauty,6.74,12
2142,21421,1,Delhi,Beauty,8.025,12
2143,21432,1,Delhi,Beauty,3.2,12
2144,21443,1,Delhi,Beauty,3.37,12
2145,21454,1,Delhi,Beauty,3.2,12
2146,21465,1,Delhi,Beauty,3.2,12
2147,21476,1,Delhi,Mother and children,6.14,7
2148,21487,1,Delhi,Mother and children,6.23,7
2150,21501,1,Delhi,Home,4.2,2
2173,21738,1,Delhi,Beauty,78.4,12
2174,21749,1,Delhi,Beauty,78.4,12
2357,23574,2,Bangalore,Household electrical appliances,250,9
2357,23574,8,Hyderabad,Household electrical appliances,250,9
2357,23574,1,Delhi,Household electrical appliances,250,9
2505,25058,1,Delhi,Household electrical appliances,155,9
2523,25230,3,Gaziabad,Beauty,10.58,12
2523,25230,1,Delhi,Beauty,10.58,12
2582,25821,3,Gaziabad,Kitchen cleaning,9,1
2582,25821,2,Bangalore,Kitchen cleaning,9,1
2582,25821,1,Delhi,Kitchen cleaning,9,1
2583,25832,1,Delhi,Kitchen cleaning,12.5,1
2586,25865,1,Delhi,Kitchen cleaning,6,1
2590,25901,1,Delhi,Kitchen cleaning,25.5,1
2706,27065,1,Delhi,Beauty,21.75,12
2821,28217,1,Delhi,Food,18,15
2822,28228,1,Delhi,Food,13,15
2823,28239,1,Delhi,Food,26,15
2824,28240,1,Delhi,Imported food,34,14
2825,28251,1,Delhi,Imported food,82,14
2826,28262,1,Delhi,Food,1.148,15
2827,28273,1,Delhi,Food,2.3,15
2828,28284,1,Delhi,Food,0.75,15
2843,28433,3,Gaziabad,Drinks,37.5,16
2843,28433,1,Delhi,Drinks,37.5,16
2844,28444,1,Delhi,Drinks,87,16
2846,28466,1,Delhi,Drinks,57.2,16
2866,28660,1,Delhi,Imported food,35.04,14
2867,28671,1,Delhi,Imported food,35.04,14
2868,28682,1,Delhi,Imported food,28,14
2869,28693,1,Delhi,Imported food,21.44,14
2870,28706,2,Bangalore,Imported food,21,14
2870,28706,1,Delhi,Imported food,21,14
2871,28717,3,Gaziabad,Imported food,21.44,14
2871,28717,1,Delhi,Imported food,21.44,14
2872,28728,2,Bangalore,Imported food,19.04,14
2872,28728,1,Delhi,Imported food,19.04,14
2873,28739,1,Delhi,Imported food,21.44,14
2874,28740,1,Delhi,Imported food,21.4,14
2899,28999,1,Delhi,Food,1.69,15
2900,29005,1,Delhi,Food,2.03,15
2901,29016,1,Delhi,Food,1.69,15
2902,29027,1,Delhi,Food,2.03,15
2903,29038,1,Delhi,Food,1.69,15
2904,29049,2,Bangalore,Food,22.5,15
2904,29049,1,Delhi,Food,22.5,15
2905,29050,2,Bangalore,Food,10.25,15
2905,29050,1,Delhi,Food,10.25,15
2907,29072,1,Delhi,Food,14.08,15
2908,29083,2,Bangalore,Food,13.4,15
2908,29083,1,Delhi,Food,13.4,15
2909,29094,3,Gaziabad,Food,4.2,15
2909,29094,1,Delhi,Food,4.2,15
2910,29107,2,Bangalore,Drinks,2.4,16
2910,29107,1,Delhi,Drinks,2.4,16
2911,29118,1,Delhi,Drinks,2.84,16
2912,29129,1,Delhi,Drinks,0,16
2913,29130,1,Delhi,Drinks,2.84,16
2914,29141,2,Bangalore,Drinks,2.4,16
2914,29141,1,Delhi,Drinks,2.4,16
2915,29152,1,Delhi,Food,6.69,15
2916,29163,1,Delhi,Food,5.68,15
2917,29174,1,Delhi,Food,6.06,15
2917,29174,3,Gaziabad,Food,6.06,15
2918,29185,1,Delhi,Food,5.68,15
2919,29196,1,Delhi,Food,6.69,15
2921,29210,1,Delhi,Food,6.4,15
2923,29232,1,Delhi,Food,7.89,15
2924,29243,1,Delhi,Food,7.89,15
2928,29287,2,Bangalore,Food,11.5,15
2928,29287,1,Delhi,Food,11.5,15
2929,29298,1,Delhi,Food,7,15
2930,29301,1,Delhi,Drinks,26,16
2932,29323,1,Delhi,Drinks,17.55,16
2936,29367,2,Bangalore,Drinks,18.2,16
2936,29367,3,Gaziabad,Drinks,18.2,16
2936,29367,1,Delhi,Drinks,18.2,16
2937,29378,1,Delhi,Food,7.9,15
2938,29389,1,Delhi,Food,9.93,15
2939,29390,3,Gaziabad,Food,7.9,15
2939,29390,1,Delhi,Food,7.9,15
2940,29403,1,Delhi,Food,9.93,15
2942,29425,1,Delhi,Food,2,15
2943,29436,1,Delhi,Food,2,15
2945,29458,1,Delhi,Food,25.5,15
2949,29492,1,Delhi,Food,2.5,15
2950,29505,1,Delhi,Food,3.6,15
2951,29516,1,Delhi,Food,3.6,15
2953,29538,1,Delhi,Food,6.7,15
2954,29549,1,Delhi,Food,48,15
2959,29594,1,Delhi,Imported food,12.78,14
2960,29607,1,Delhi,Imported food,6.27,14
2961,29618,1,Delhi,Food,10.65,15
2962,29629,1,Delhi,Food,7.29,15
2964,29641,3,Gaziabad,Imported food,67.9,14
2964,29641,1,Delhi,Imported food,67.9,14
2965,29652,1,Delhi,Imported food,68,14
2966,29663,2,Bangalore,Imported food,51,14
2966,29663,1,Delhi,Imported food,51,14
2967,29674,2,Bangalore,Food,10.8,15
2967,29674,1,Delhi,Food,10.8,15
2968,29685,2,Bangalore,Food,12,15
2968,29685,3,Gaziabad,Food,12,15
2968,29685,1,Delhi,Food,12,15
2971,29710,1,Delhi,Food,7.95,15
2975,29754,3,Gaziabad,Food,0,15
2975,29754,2,Bangalore,Food,0,15
2975,29754,1,Delhi,Food,0,15
2976,29765,3,Gaziabad,Food,11.5,15
2976,29765,2,Bangalore,Food,11.5,15
2976,29765,1,Delhi,Food,11.5,15
2977,29776,8,Hyderabad,Food,0,15
2977,29776,2,Bangalore,Food,0,15
2977,29776,1,Delhi,Food,0,15
2978,29787,1,Delhi,Food,10.8,15
2980,29801,1,Delhi,Food,14.5,15
2981,29812,1,Delhi,Food,6.94,15
2982,29823,1,Delhi,Food,6.94,15
2983,29834,9,Chennai,Food,11.2,15
2983,29834,8,Hyderabad,Food,11.2,15
2983,29834,3,Gaziabad,Food,11.2,15
2983,29834,2,Bangalore,Food,11.2,15
2983,29834,1,Delhi,Food,11.2,15
2984,29845,8,Hyderabad,Food,13.68,15
2984,29845,1,Delhi,Food,13.68,15
2985,29856,3,Gaziabad,Food,10.8,15
2985,29856,1,Delhi,Food,10.8,15
2989,29890,2,Bangalore,Food,5.04,15
2989,29890,1,Delhi,Food,5.04,15
2990,29903,3,Gaziabad,Food,3.6,15
2990,29903,2,Bangalore,Food,3.6,15
2990,29903,1,Delhi,Food,3.6,15
2993,29936,2,Bangalore,Food,12.15,15
2993,29936,1,Delhi,Food,12.15,15
2995,29958,1,Delhi,Food,9,15
2999,29992,1,Delhi,Food,6.89,15
3010,30104,1,Delhi,Food,7,15
3011,30115,1,Delhi,Food,7,15
3012,30126,1,Delhi,Food,7,15
3013,30137,1,Delhi,Food,7,15
3015,30159,9,Chennai,Food,9,15
3015,30159,1,Delhi,Food,9,15
3016,30160,9,Chennai,Food,5.51,15
3016,30160,3,Gaziabad,Food,5.51,15
3016,30160,1,Delhi,Food,5.51,15
3017,30171,3,Gaziabad,Food,5.51,15
3017,30171,1,Delhi,Food,5.51,15
3018,30182,1,Delhi,Food,5.51,15
3019,30193,1,Delhi,Food,17.9,15
3019,30193,3,Gaziabad,Food,17.9,15
3020,30206,1,Delhi,Food,17.9,15
3021,30217,1,Delhi,Food,17.95,15
3022,30228,8,Hyderabad,Food,13.52,15
3022,30228,3,Gaziabad,Food,13.52,15
3022,30228,2,Bangalore,Food,13.52,15
3022,30228,1,Delhi,Food,13.52,15
3023,30239,2,Bangalore,Food,0,15
3023,30239,3,Gaziabad,Food,0,15
3023,30239,1,Delhi,Food,0,15
3024,30240,1,Delhi,Food,5.966,15
3024,30240,3,Gaziabad,Food,5.966,15
3025,30251,2,Bangalore,Food,6.67,15
3025,30251,3,Gaziabad,Food,6.67,15
3025,30251,1,Delhi,Food,6.67,15
3026,30262,1,Delhi,Food,9,15
3027,30273,8,Hyderabad,Food,22.44,15
3027,30273,2,Bangalore,Food,22.44,15
3027,30273,1,Delhi,Food,22.44,15
3027,30273,3,Gaziabad,Food,22.44,15
3028,30284,1,Delhi,Food,19.7885,15
3029,30295,2,Bangalore,Food,44.85,15
3029,30295,1,Delhi,Food,44.85,15
3030,30308,2,Bangalore,Food,11.799,15
3030,30308,3,Gaziabad,Food,11.799,15
3030,30308,1,Delhi,Food,11.799,15
3034,30342,2,Bangalore,Food,5.68,15
3034,30342,3,Gaziabad,Food,5.68,15
3034,30342,1,Delhi,Food,5.68,15
3035,30353,2,Bangalore,Food,24.7,15
3035,30353,1,Delhi,Food,24.7,15
3035,30353,3,Gaziabad,Food,24.7,15
3036,30364,1,Delhi,Food,4.6,15
3037,30375,1,Delhi,Food,9,15
3038,30386,1,Delhi,Food,17.8,15
3039,30397,1,Delhi,Food,9,15
3040,30400,1,Delhi,Food,18.5,15
3042,30422,2,Bangalore,Food,23.5885,15
3042,30422,1,Delhi,Food,23.5885,15
3043,30433,1,Delhi,Food,33.52,15
3044,30444,1,Delhi,Food,22.4,15
3053,30535,2,Bangalore,Food,3.85,15
3053,30535,8,Hyderabad,Food,3.85,15
3053,30535,1,Delhi,Food,3.85,15
3054,30546,8,Hyderabad,Food,3.5,15
3054,30546,2,Bangalore,Food,3.5,15
3054,30546,1,Delhi,Food,3.5,15
3055,30557,2,Bangalore,Food,4.12,15
3055,30557,1,Delhi,Food,4.12,15
3056,30568,2,Bangalore,Food,3.5,15
3056,30568,8,Hyderabad,Food,3.5,15
3056,30568,1,Delhi,Food,3.5,15
3057,30579,2,Bangalore,Food,4.12,15
3057,30579,1,Delhi,Food,4.12,15
3058,30580,2,Bangalore,Food,3.5,15
3058,30580,8,Hyderabad,Food,3.5,15
3058,30580,1,Delhi,Food,3.5,15
3073,30739,3,Gaziabad,Drinks,3.87,16
3073,30739,2,Bangalore,Drinks,3.87,16
3073,30739,1,Delhi,Drinks,3.87,16
3077,30773,1,Delhi,Food,2.125,15
3078,30784,1,Delhi,Food,2.125,15
3079,30795,1,Delhi,Food,2.13,15
3080,30808,3,Gaziabad,Food,2,15
3080,30808,1,Delhi,Food,2,15
3081,30819,1,Delhi,Food,2,15
3082,30820,1,Delhi,Food,2.125,15
3083,30831,3,Gaziabad,Drinks,4.26,16
3083,30831,1,Delhi,Drinks,4.26,16
3084,30842,1,Delhi,Drinks,21,16
3085,30853,2,Bangalore,Food,4.8,15
3085,30853,1,Delhi,Food,4.8,15
3086,30864,1,Delhi,Food,3.5,15
3086,30864,3,Gaziabad,Food,3.5,15
3087,30875,1,Delhi,Food,3.4,15
3090,30900,1,Delhi,Imported food,35.8,14
3092,30922,1,Delhi,Food,5.8,15
3093,30933,1,Delhi,Food,4.2,15
3099,30999,1,Delhi,Food,4.2,15
3099,30999,3,Gaziabad,Food,4.2,15
3101,31016,1,Delhi,Food,4.8,15
3102,31027,1,Delhi,Food,4.2,15
3104,31049,1,Delhi,Food,8.1,15
3105,31050,1,Delhi,Food,8.1,15
3108,31083,1,Delhi,Food,8.1,15
3109,31094,1,Delhi,Food,3.5,15
3110,31107,3,Gaziabad,Food,3.5,15
3110,31107,1,Delhi,Food,3.5,15
3111,31118,2,Bangalore,Food,3.5,15
3111,31118,1,Delhi,Food,3.5,15
3112,31129,2,Bangalore,Food,16.5,15
3112,31129,3,Gaziabad,Food,16.5,15
3112,31129,1,Delhi,Food,16.5,15
3113,31130,2,Bangalore,Food,16.5,15
3113,31130,1,Delhi,Food,16.5,15
3113,31130,3,Gaziabad,Food,16.5,15
3114,31141,1,Delhi,Food,7.34,15
3115,31152,1,Delhi,Food,7.34,15
3118,31185,3,Gaziabad,Food,7.72,15
3118,31185,1,Delhi,Food,7.72,15
3119,31196,3,Gaziabad,Food,7.72,15
3119,31196,1,Delhi,Food,7.72,15
3119,31196,2,Bangalore,Food,7.72,15
3120,31209,3,Gaziabad,Food,8.7,15
3120,31209,1,Delhi,Food,8.7,15
3221,32213,1,Delhi,Beauty,24.548333,12
3223,32235,1,Delhi,Beauty,24.55,12
3224,32246,1,Delhi,Beauty,24.548333,12
3225,32257,3,Gaziabad,Beauty,19.695,12
3225,32257,1,Delhi,Beauty,19.695,12
3226,32268,1,Delhi,Beauty,24.548333,12
3227,32279,1,Delhi,Beauty,16.70833,12
3230,32304,1,Delhi,Beauty,25.8016,12
3232,32326,1,Delhi,Beauty,25.75,12
3233,32337,1,Delhi,Beauty,23.321708,12
3235,32359,1,Delhi,Beauty,16.70833,12
3249,32495,3,Gaziabad,Beauty,35.636667,12
3249,32495,9,Chennai,Beauty,35.636667,12
3249,32495,1,Delhi,Beauty,35.636667,12
3250,32508,1,Delhi,Beauty,35.6,12
3251,32519,2,Bangalore,Beauty,35.636667,12
3251,32519,1,Delhi,Beauty,35.636667,12
3252,32520,1,Delhi,Beauty,35.63667,12
3253,32531,1,Delhi,Beauty,35.636667,12
3254,32542,8,Hyderabad,Beauty,33.37375,12
3254,32542,1,Delhi,Beauty,33.37375,12
3255,32553,1,Delhi,Beauty,33.40875,12
3259,32597,1,Delhi,Beauty,29.71833,12
3261,32611,1,Delhi,Beauty,26,12
3262,32622,1,Delhi,Beauty,31.183333,12
3264,32644,1,Delhi,Beauty,29.748333,12
3265,32655,1,Delhi,Beauty,28.26333,12
3266,32666,1,Delhi,Beauty,26.564167,12
3267,32677,1,Delhi,Beauty,28.26333,12
3268,32688,1,Delhi,Beauty,26.564167,12
3269,32699,1,Delhi,Beauty,31.32083,12
3270,32702,1,Delhi,Beauty,31.32083,12
3285,32859,1,Delhi,Beauty,19.64276,12
3286,32860,2,Bangalore,Beauty,17.76667,12
3286,32860,1,Delhi,Beauty,17.76667,12
3288,32882,1,Delhi,Beauty,16.3558,12
3299,32995,1,Delhi,Beauty,105.9419,12
3300,33001,1,Delhi,Beauty,106.04958,12
3301,33012,1,Delhi,Beauty,113.5093,12
3302,33023,1,Delhi,Beauty,121.07712,12
3304,33045,1,Delhi,Beauty,113.508,12
3305,33056,1,Delhi,Beauty,105.94142,12
3306,33067,1,Delhi,Beauty,90.807417,12
3307,33078,1,Delhi,Beauty,90.9,12
3308,33089,1,Delhi,Beauty,98.374421,12
3315,33158,1,Delhi,Beauty,113.50801,12
3316,33169,1,Delhi,Beauty,83.32458,12
3317,33170,3,Gaziabad,Beauty,181.61441,12
3317,33170,1,Delhi,Beauty,181.61441,12
3320,33205,1,Delhi,Beauty,143.77813,12
3321,33216,1,Delhi,Beauty,166.47998,12
3322,33227,3,Gaziabad,Beauty,143.77813,12
3322,33227,1,Delhi,Beauty,143.77813,12
3323,33238,1,Delhi,Beauty,31.2,12
3323,33238,2,Bangalore,Beauty,31.2,12
3324,33249,1,Delhi,Beauty,36.14315,12
3325,33250,1,Delhi,Beauty,52.26,12
3328,33283,1,Delhi,Beauty,47.38742,12
3328,33283,2,Bangalore,Beauty,47.38742,12
3331,33318,3,Gaziabad,Beauty,97.9875,12
3331,33318,2,Bangalore,Beauty,97.9875,12
3331,33318,8,Hyderabad,Beauty,97.9875,12
3331,33318,1,Delhi,Beauty,97.9875,12
3332,33329,3,Gaziabad,Beauty,97.88742,12
3332,33329,1,Delhi,Beauty,97.88742,12
3332,33329,2,Bangalore,Beauty,97.88742,12
3333,33330,1,Delhi,Beauty,97.8874,12
3335,33352,1,Delhi,Beauty,15.98327,12
3338,33385,3,Gaziabad,Beauty,47.38742,12
3338,33385,1,Delhi,Beauty,47.38742,12
